time,AERONET_Site,Day_of_Year,Day_of_Year(Fraction),AOD_Coincident_Input[440nm],AOD_Coincident_Input[675nm],AOD_Coincident_Input[870nm],AOD_Coincident_Input[1020nm],Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD,AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],Extinction_Angstrom_Exponent_440-870nm-Total,Single_Scattering_Albedo[440nm],Single_Scattering_Albedo[675nm],Single_Scattering_Albedo[870nm],Single_Scattering_Albedo[1020nm],Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Total[675nm],Asymmetry_Factor-Total[870nm],Asymmetry_Factor-Total[1020nm],Asymmetry_Factor-Fine[440nm],Asymmetry_Factor-Fine[675nm],Asymmetry_Factor-Fine[870nm],Asymmetry_Factor-Fine[1020nm],Asymmetry_Factor-Coarse[440nm],Asymmetry_Factor-Coarse[675nm],Asymmetry_Factor-Coarse[870nm],Asymmetry_Factor-Coarse[1020nm],Sphericity_Factor(%),0.050000,0.065604,0.086077,0.112939,0.148184,0.194429,0.255105,0.334716,0.439173,0.576227,0.756052,0.991996,1.301571,1.707757,2.240702,2.939966,3.857452,5.061260,6.640745,8.713145,11.432287,15.000000,Inflection_Radius_of_Size_Distribution(um),VolC-T,REff-T,VMR-T,Std-T,VolC-F,REff-F,VMR-F,Std-F,VolC-C,REff-C,VMR-C,Std-C,Minimum_Altitude_For_Flux_Calculations(km),Maximum_Altitude_For_Flux_Calculations(km),Flux_Down(BOA),Flux_Down(TOA),Flux_Up(BOA),Flux_Up(TOA),Rad_Forcing(BOA),Rad_Forcing(TOA),Forcing_Eff(BOA),Forcing_Eff(TOA),Diffuse(BOA),Diffuse(TOA),Spectral_Flux_Down[440nm],Spectral_Flux_Down[675nm],Spectral_Flux_Down[870nm],Spectral_Flux_Down[1020nm],Spectral_Flux_Up[440nm],Spectral_Flux_Up[675nm],Spectral_Flux_Up[870nm],Spectral_Flux_Up[1020nm],Spectral_Flux_Diffuse[440nm],Spectral_Flux_Diffuse[675nm],Spectral_Flux_Diffuse[870nm],Spectral_Flux_Diffuse[1020nm],Lidar_Ratio[440nm],Lidar_Ratio[675nm],Lidar_Ratio[870nm],Lidar_Ratio[1020nm],Depolarization_Ratio[440nm],Depolarization_Ratio[675nm],Depolarization_Ratio[870nm],Depolarization_Ratio[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type_
2011-06-11 18:08:26,Sao_Paulo,162.0,162.755856,0.446583,0.318148,0.268944,0.239134,0.751923,0.4479,0.3185,0.2684,0.2411,0.2833,0.1312,0.0749,0.0495,0.1646,0.1874,0.1935,0.1917,0.758929,0.9344,0.9788,0.9785,0.9818,0.029388,0.006744,0.005758,0.004381,2.510081,1.4815,1.4726,1.4643,1.4499,0.005516,0.001691,0.001876,0.0017,0.71399,0.698982,0.708186,0.720569,0.664586,0.609352,0.567089,0.533532,0.809983,0.763025,0.763342,0.769028,-999.0,0.001613,0.009782,0.024344,0.028762,0.02301,0.017736,0.015793,0.017461,0.023205,0.030778,0.035888,0.044253,0.063471,0.071325,0.043817,0.020254,0.009792,0.005664,0.003766,0.002569,0.001626,0.000915,0.439,0.135,0.354,0.724,1.171,0.041,0.136,0.158,0.568,0.094,1.177,1.402,0.618,0.786,120.0,374.21191,566.95808,48.93006,124.3296,-54.48997,-33.49133,-146.39439,-89.97882,178.75977,0.0,499.679032,524.727085,372.809383,280.985606,27.013998,54.730449,75.819762,59.780233,0.680361,0.481435,0.414306,0.377317,63.956,49.044,51.753,57.097,0.16265,0.18629,0.19366,0.19394,64.713377,64.21145,2.531385,0.086135,0.446583,3.0,10.0,8.0,5.0,3.0,8.0,8.0,5.0,3.0,10.0,8.0,4.0,3.0,10.0,8.0,3.0,0.05524,0.1048,0.20369,0.21266,1.0,1.0,30:01:2021,07:16:12,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-12 17:08:38,Sao_Paulo,163.0,163.714329,0.379598,0.323727,0.296643,0.275014,0.364229,0.381,0.3234,0.2955,0.2805,0.1758,0.0923,0.0541,0.0373,0.2053,0.2312,0.2414,0.2432,0.375336,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.725514,0.718929,0.726777,0.734673,0.671543,0.64795,0.615563,0.583582,0.77466,0.74776,0.751925,0.758031,-999.0,0.003534,0.009706,0.014413,0.013259,0.010271,0.009207,0.010853,0.015461,0.022944,0.03212,0.042587,0.063493,0.104378,0.111804,0.052526,0.014195,0.003205,0.000833,0.000316,0.000204,0.000243,0.00055,0.439,0.146,0.482,0.889,0.947,0.027,0.134,0.165,0.658,0.119,1.161,1.298,0.47,0.786,120.0,546.91142,746.53946,67.08466,140.1884,-43.98211,-31.63255,-126.25303,-90.80296,229.96736,0.0,782.345627,745.919684,514.100547,382.611763,41.223764,74.753014,99.770274,78.163549,0.54945,0.41235,0.377613,0.358684,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,55.675496,55.282593,2.855536,0.237582,0.379598,4.0,10.0,8.0,4.0,3.0,9.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,0.05229,0.09927,0.19202,0.20242,1.0,1.0,06:01:2018,16:06:38,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-12 18:08:38,Sao_Paulo,163.0,163.755995,0.362318,0.321171,0.29826,0.277719,0.286144,0.3637,0.3207,0.297,0.2826,0.1541,0.0825,0.0488,0.0339,0.2096,0.2382,0.2482,0.2487,0.298041,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.735745,0.729478,0.739965,0.74866,0.675377,0.659287,0.629361,0.598225,0.784114,0.754365,0.761986,0.769324,-999.0,0.002711,0.007629,0.011754,0.011148,0.008607,0.007517,0.008995,0.014159,0.02393,0.035626,0.046617,0.065136,0.098207,0.103999,0.054859,0.017729,0.004875,0.001503,0.000626,0.000394,0.000394,0.000638,0.439,0.143,0.531,0.94,0.909,0.023,0.139,0.173,0.665,0.12,1.149,1.299,0.497,0.786,120.0,381.65644,565.81378,49.69492,123.19552,-49.98208,-31.83006,-147.29907,-93.80439,188.48595,-0.0,530.886669,530.743251,372.221138,278.609921,28.861853,55.441534,75.736386,59.277387,0.634771,0.491709,0.452534,0.429268,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,64.756751,64.255273,4.139821,0.212641,0.362318,3.0,10.0,8.0,5.0,3.0,7.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,0.05526,0.10484,0.20376,0.21272,1.0,1.0,06:01:2018,16:06:20,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-12 18:46:13,Sao_Paulo,163.0,163.782095,0.344794,0.312994,0.293,0.274085,0.238401,0.3463,0.3133,0.2923,0.2773,0.1356,0.0725,0.0438,0.0305,0.2107,0.2408,0.2485,0.2468,0.248135,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.745878,0.742171,0.753023,0.760341,0.678636,0.668578,0.639933,0.60993,0.793445,0.764802,0.77318,0.779059,-999.0,0.002693,0.007289,0.010672,0.009557,0.007014,0.006,0.00743,0.012816,0.024107,0.038232,0.048992,0.06148,0.08331,0.09394,0.058298,0.021993,0.006713,0.002163,0.000886,0.000514,0.000447,0.00059,0.439,0.137,0.548,0.968,0.908,0.021,0.138,0.174,0.684,0.117,1.144,1.309,0.526,0.786,120.0,261.53453,424.98066,36.20942,107.78521,-49.49894,-31.23853,-151.05853,-95.33228,150.35317,0.0,351.886833,369.502973,264.134925,199.826406,19.533971,39.978861,55.975393,44.076442,0.73052,0.580887,0.53483,0.507056,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,71.363769,70.816422,4.221461,0.122919,0.344794,4.0,10.0,7.0,6.0,4.0,7.0,7.0,6.0,4.0,9.0,7.0,6.0,4.0,10.0,7.0,5.0,0.05857,0.11107,0.21669,0.22418,1.0,1.0,06:01:2018,16:06:29,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-12 19:12:59,Sao_Paulo,163.0,163.800683,0.346386,0.314131,0.293929,0.275121,0.240541,0.348,0.3149,0.2935,0.2775,0.1355,0.0727,0.0445,0.031,0.2125,0.2422,0.249,0.2465,0.249142,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.759543,0.749632,0.756935,0.765468,0.692773,0.67652,0.643576,0.612278,0.807227,0.772126,0.777478,0.784889,-999.0,0.002042,0.005907,0.009469,0.009308,0.00726,0.006322,0.007797,0.013353,0.024865,0.038668,0.048356,0.060472,0.082389,0.093378,0.060011,0.025205,0.009366,0.003856,0.001947,0.001225,0.000945,0.000884,0.439,0.139,0.582,1.012,0.908,0.02,0.147,0.183,0.666,0.119,1.163,1.35,0.559,0.786,120.0,170.34979,314.40677,25.00547,92.55326,-47.69367,-29.52055,-144.42606,-89.39417,115.01827,0.0,223.709022,244.166345,179.054945,136.512439,12.453432,26.976678,38.992222,30.907451,0.841027,0.689392,0.635074,0.59974,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,76.373305,75.801522,4.595557,0.079194,0.346386,4.0,10.0,7.0,6.0,4.0,8.0,7.0,6.0,4.0,9.0,7.0,6.0,4.0,10.0,7.0,6.0,0.06208,0.11769,0.23035,0.23633,1.0,1.0,06:01:2018,16:06:21,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-13 11:04:11,Sao_Paulo,164.0,164.461238,0.362508,0.286183,0.250342,0.225902,0.54621,0.3631,0.2871,0.2497,0.2275,0.2039,0.1062,0.0648,0.045,0.1592,0.181,0.1849,0.1825,0.551372,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.762811,0.74781,0.745618,0.748905,0.721045,0.681522,0.631006,0.58946,0.825853,0.788501,0.78665,0.78859,-999.0,0.001341,0.003764,0.007132,0.009725,0.011158,0.012952,0.016377,0.020753,0.024629,0.028973,0.035602,0.045733,0.057405,0.05981,0.042468,0.021494,0.009193,0.003933,0.001888,0.001081,0.000756,0.000651,0.439,0.113,0.502,0.878,0.983,0.026,0.174,0.206,0.565,0.087,1.145,1.35,0.593,0.786,120.0,193.77879,347.1264,28.08796,92.68192,-49.3409,-25.72185,-152.32672,-79.40928,114.59676,0.0,270.936299,282.90197,199.369206,145.927065,15.045489,31.141863,43.419198,33.142982,0.792263,0.602681,0.537025,0.502947,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.599816,75.16592,5.569571,0.08551,0.362508,4.0,10.0,7.0,6.0,4.0,8.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.06032,0.11516,0.22675,0.23457,1.0,1.0,06:01:2018,16:10:25,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-13 11:31:01,Sao_Paulo,164.0,164.479873,0.372585,0.294454,0.257592,0.23205,0.54446,0.3733,0.2952,0.2569,0.234,0.2062,0.1039,0.0617,0.042,0.167,0.1913,0.1952,0.192,0.55039,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.758308,0.752481,0.754787,0.75751,0.714792,0.676437,0.62712,0.585696,0.821569,0.796067,0.796037,0.795267,-999.0,0.001293,0.004228,0.008693,0.011957,0.012917,0.01352,0.015667,0.019812,0.02569,0.032972,0.040721,0.049618,0.06001,0.061463,0.042108,0.020405,0.008475,0.003606,0.00176,0.00104,0.000758,0.000684,0.439,0.119,0.483,0.847,0.986,0.027,0.167,0.198,0.573,0.091,1.116,1.31,0.587,0.786,120.0,279.5855,455.56297,38.35049,104.01762,-55.15322,-24.3804,-166.21802,-73.47643,142.68197,0.0,391.824828,398.477394,278.496404,206.213225,21.572101,42.777699,58.750197,45.446295,0.698304,0.513604,0.455552,0.427535,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,69.661595,70.201482,4.127682,0.099406,0.372585,4.0,10.0,6.0,5.0,4.0,8.0,6.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,5.0,0.05732,0.10926,0.21412,0.22292,1.0,1.0,30:01:2021,07:55:01,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-13 12:08:51,Sao_Paulo,164.0,164.506146,0.303827,0.239785,0.207906,0.184828,0.558369,0.3042,0.2401,0.2067,0.1881,0.1743,0.0902,0.0532,0.0365,0.1299,0.1499,0.1535,0.1517,0.567641,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.747003,0.734229,0.734849,0.738443,0.713859,0.680722,0.632526,0.591078,0.798596,0.767448,0.770816,0.77413,-999.0,0.001197,0.003486,0.006627,0.008834,0.009815,0.011113,0.013962,0.01795,0.021952,0.025833,0.030005,0.03828,0.0541,0.056006,0.031538,0.012001,0.004154,0.001623,0.000806,0.000534,0.000478,0.000579,0.439,0.095,0.48,0.822,0.958,0.023,0.172,0.204,0.572,0.072,1.102,1.272,0.55,0.786,120.0,413.86221,592.96531,53.44326,116.78044,-39.078,-23.05065,-144.13349,-85.01896,161.96445,0.0,590.517789,583.540935,399.998852,293.79826,31.919104,60.559384,80.992679,62.378075,0.556248,0.38766,0.334831,0.307833,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,63.168971,63.660098,3.26343,0.168135,0.303827,3.0,10.0,8.0,5.0,3.0,9.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,4.0,0.05446,0.10368,0.20207,0.21187,1.0,1.0,06:01:2018,16:10:27,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-13 13:08:51,Sao_Paulo,164.0,164.547812,0.288966,0.220154,0.189068,0.166869,0.626127,0.2892,0.2197,0.1885,0.1695,0.179,0.0946,0.0584,0.0396,0.1102,0.1252,0.13,0.1299,0.631866,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.719638,0.706946,0.706679,0.713893,0.671464,0.63598,0.598491,0.566821,0.80887,0.762687,0.756092,0.759026,-999.0,0.00342,0.01,0.014696,0.012958,0.010048,0.009613,0.011718,0.014875,0.017648,0.020569,0.024663,0.032464,0.044875,0.042833,0.021928,0.007914,0.002667,0.00102,0.000498,0.000331,0.000308,0.000408,0.439,0.083,0.329,0.649,1.107,0.026,0.131,0.16,0.644,0.057,1.078,1.234,0.533,0.786,120.0,566.01746,765.21425,69.18232,128.48768,-38.36282,-18.70295,-153.39181,-74.78282,173.13254,0.0,817.00286,779.3703,530.725932,391.897846,42.81477,77.619279,102.378125,79.735495,0.453798,0.294181,0.251694,0.229237,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,54.461357,54.838089,2.316731,0.132628,0.288966,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,3.0,0.05192,0.09873,0.19121,0.20202,1.0,1.0,06:01:2018,16:10:30,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-13 18:08:51,Sao_Paulo,164.0,164.756146,0.225874,0.174287,0.152858,0.137829,0.578505,0.2274,0.1727,0.1517,0.1413,0.1323,0.0648,0.038,0.0267,0.0951,0.1079,0.1137,0.1147,0.601305,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.7037,0.684118,0.703314,0.716566,0.643698,0.588486,0.55783,0.532048,0.797605,0.743199,0.752971,0.759769,-999.0,0.000916,0.004839,0.011642,0.013894,0.01042,0.007014,0.00588,0.007172,0.011442,0.017683,0.022785,0.028804,0.037133,0.036701,0.024321,0.012837,0.006308,0.003166,0.001691,0.000972,0.000602,0.0004,0.439,0.072,0.389,0.788,1.125,0.018,0.131,0.153,0.577,0.054,1.166,1.375,0.6,0.786,120.0,391.11024,565.01297,51.01031,108.62338,-34.48876,-18.23442,-177.31388,-93.74694,128.31147,0.0,550.527491,553.699329,385.812632,287.181601,30.045063,58.018813,78.72302,61.206367,0.51428,0.312061,0.261492,0.236839,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,64.79781,64.296716,2.982316,0.190043,0.225874,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,4.0,0.05527,0.10486,0.20382,0.21278,1.0,1.0,06:01:2018,16:10:36,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-13 19:13:01,Sao_Paulo,164.0,164.800706,0.271145,0.179684,0.14815,0.131112,0.897981,0.2722,0.1802,0.1483,0.1325,0.1894,0.0853,0.0492,0.0334,0.0828,0.0949,0.099,0.0991,0.902014,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.701205,0.699717,0.70845,0.7165,0.646911,0.619092,0.579144,0.54413,0.860509,0.777988,0.775493,0.775825,-999.0,0.000947,0.004221,0.009694,0.012507,0.011398,0.009993,0.010066,0.011115,0.012323,0.013843,0.016856,0.022641,0.030062,0.033062,0.028783,0.022252,0.01617,0.010774,0.006266,0.003077,0.001256,0.000424,0.439,0.078,0.426,0.942,1.226,0.021,0.146,0.171,0.568,0.057,1.376,1.74,0.708,0.786,120.0,174.76483,314.6957,25.87974,79.77164,-38.12054,-17.68976,-172.9983,-80.2795,83.56792,0.0,220.298832,256.845814,192.959961,147.872484,12.314771,28.980104,43.136543,34.23502,0.773878,0.475737,0.380533,0.335379,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,76.371644,75.800347,3.641632,0.029794,0.271145,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,6.0,6.0,0.06205,0.11766,0.23033,0.23632,1.0,1.0,06:01:2018,16:10:30,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-14 11:04:31,Sao_Paulo,165.0,165.46147,0.336949,0.254707,0.219695,0.197655,0.632644,0.338,0.2555,0.2198,0.1987,0.2015,0.1006,0.0618,0.0423,0.1365,0.1549,0.158,0.1565,0.636123,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.74574,0.749148,0.740777,0.74354,0.732718,0.706519,0.645635,0.59689,0.768251,0.777523,0.778503,0.783571,-999.0,0.000596,0.000974,0.001754,0.003442,0.007023,0.013385,0.020366,0.022786,0.021579,0.02171,0.027,0.040305,0.05699,0.059262,0.038168,0.017669,0.007579,0.003602,0.002027,0.001338,0.001001,0.000832,0.439,0.1,0.606,0.953,0.907,0.022,0.221,0.248,0.438,0.078,1.184,1.392,0.588,0.786,120.0,201.93627,346.88109,29.23944,94.56818,-38.4775,-28.09658,-128.25027,-93.64939,115.97653,0.0,295.790887,298.853863,208.675061,152.359803,16.444868,33.005486,45.618558,34.734398,0.791445,0.576871,0.504309,0.467849,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.60682,75.172511,3.185229,0.026139,0.336949,4.0,10.0,7.0,6.0,4.0,8.0,7.0,6.0,4.0,10.0,7.0,5.0,4.0,10.0,5.0,4.0,0.06033,0.11517,0.22677,0.23459,1.0,1.0,06:01:2018,16:15:58,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-15 17:09:13,Sao_Paulo,166.0,166.714734,0.31366,0.25711,0.23651,0.219734,0.421045,0.3156,0.2567,0.2376,0.2291,0.1446,0.0678,0.039,0.0271,0.171,0.189,0.1986,0.2021,0.425009,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.71518,0.70161,0.712036,0.719562,0.615821,0.577979,0.556015,0.533815,0.805713,0.746457,0.742856,0.744613,-999.0,0.003524,0.013779,0.021911,0.016869,0.009573,0.006382,0.006279,0.008502,0.012966,0.019705,0.030545,0.050782,0.082086,0.097622,0.071295,0.036707,0.015737,0.006493,0.002861,0.001433,0.000839,0.000581,0.439,0.14,0.446,0.998,1.106,0.025,0.11,0.13,0.612,0.115,1.36,1.566,0.538,0.786,120.0,546.8125,743.81107,67.13671,134.57431,-39.44847,-26.65653,-141.37065,-95.52844,200.48398,-0.0,779.259814,752.65345,517.343653,383.664654,41.068034,75.397491,100.339533,78.33257,0.495598,0.347573,0.318087,0.304292,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,55.795819,55.404115,3.275145,0.458951,0.31366,4.0,10.0,8.0,4.0,3.0,9.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,0.05232,0.09933,0.19214,0.20253,1.0,1.0,06:01:2018,15:54:52,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-15 18:09:12,Sao_Paulo,166.0,166.756389,0.317684,0.24876,0.22454,0.207582,0.517563,0.3194,0.2491,0.2246,0.2133,0.1619,0.0745,0.0422,0.0288,0.1575,0.1746,0.1824,0.1845,0.525305,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.721751,0.698642,0.708913,0.717941,0.629884,0.577755,0.54699,0.520723,0.827313,0.750761,0.746584,0.748847,-999.0,0.003222,0.012982,0.022438,0.019549,0.012412,0.008451,0.007566,0.009015,0.012965,0.019383,0.027699,0.042494,0.073596,0.09997,0.068419,0.02701,0.008103,0.00243,0.000898,0.000467,0.000366,0.000443,0.439,0.13,0.407,0.896,1.117,0.028,0.114,0.133,0.592,0.103,1.323,1.499,0.494,0.786,120.0,385.91408,563.63012,50.39708,118.8769,-42.41305,-27.99308,-153.55027,-101.34487,165.25756,-0.0,525.405975,541.918819,380.674241,284.2258,28.594049,56.713251,77.6101,60.560459,0.593025,0.414335,0.369958,0.348674,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,64.850807,64.350475,3.509584,0.268073,0.317684,3.0,10.0,8.0,5.0,3.0,8.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,0.0553,0.1049,0.20391,0.21286,1.0,1.0,30:01:2021,07:37:21,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-15 18:46:12,Sao_Paulo,166.0,166.782083,0.312963,0.237924,0.212838,0.196546,0.57565,0.3148,0.2383,0.2121,0.1995,0.1663,0.0733,0.0409,0.0274,0.1485,0.1651,0.1712,0.1721,0.589,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.724605,0.707793,0.718672,0.728893,0.625258,0.586642,0.557164,0.529574,0.854098,0.762272,0.757463,0.760783,-999.0,0.004972,0.016097,0.023182,0.017966,0.011223,0.008217,0.008038,0.009752,0.013239,0.018578,0.025346,0.036442,0.06022,0.089016,0.075753,0.04127,0.017169,0.006485,0.002561,0.001167,0.000648,0.000448,0.439,0.132,0.394,0.946,1.19,0.029,0.11,0.13,0.615,0.104,1.413,1.645,0.548,0.786,120.0,266.52069,425.37174,37.04079,102.94434,-42.29999,-26.81711,-157.98337,-100.15743,131.75945,0.0,343.357816,383.015034,276.553246,208.187945,19.076117,41.653501,58.978708,46.163314,0.693018,0.487233,0.429914,0.401159,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,71.337719,70.792019,2.945261,0.139374,0.312963,4.0,10.0,7.0,6.0,4.0,8.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,5.0,0.05855,0.11103,0.21663,0.22413,1.0,1.0,06:01:2018,15:56:29,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
